episode,rolling_mean_chips,epsilon
3625000,-0.3283,0.1390627375000001
3630000,-0.25565,0.13787523749999997
3635000,-0.3344,0.13668773750000007
3640000,-0.362,0.13550023750000006
3645000,-0.42975,0.13431273750000006
3650000,-0.47055,0.13312523749999994
3655000,-0.4636,0.13193773750000004
3660000,-0.42955,0.13075023750000003
3665000,-0.36155,0.12956273750000002
3670000,-0.41675,0.12837523750000013
3675000,-0.4241,0.1271877375
3680000,-0.49285,0.1260002375
3685000,-0.4753,0.1248127375000001
3690000,-0.3833,0.1236252375000001
3695000,-0.3059,0.12243773749999998
3700000,-0.30505,0.12125023750000008
3705000,-0.3378,0.12006273750000007
3710000,-0.3688,0.11887523750000006
3715000,-0.46875,0.11768773750000006
3720000,-0.3881,0.11650023750000005
3725000,-0.364,0.11531273750000004
3730000,-0.3973,0.11412523750000003
3735000,-0.377,0.11293773750000002
3740000,-0.39075,0.11175023750000002
3745000,-0.4096,0.11056273750000001
3750000,-0.4341,0.10937523750000011
3755000,-0.3991,0.10818773749999999
3760000,-0.39105,0.10700023749999998
3765000,-0.43975,0.10581273750000009
3770000,-0.41875,0.10462523750000008
3775000,-0.3755,0.10343773749999996
3780000,-0.38605,0.10225023750000006
3785000,-0.43515,0.10106273750000005
3790000,-0.49345,0.09987523750000005
3795000,-0.5047,0.09868773750000004
3800000,-0.4403,0.09750023750000003
3805000,-0.388,0.09631273750000002
3810000,-0.4124,0.09512523750000001
3815000,-0.35005,0.09393773750000012
3820000,-0.41095,0.0927502375
3825000,-0.5159,0.09156273749999999
3830000,-0.51085,0.0903752375000001
3835000,-0.5493,0.08918773750000009
3840000,-0.46615,0.08800023749999997
3845000,-0.4175,0.08681273750000007
3850000,-0.40425,0.08562523750000006
3855000,-0.39415,0.08443773750000005
3860000,-0.43745,0.08325023750000005
3865000,-0.44315,0.08206273750000004
3870000,-0.45135,0.08087523750000003
3875000,-0.4102,0.07968773750000002
3880000,-0.39595,0.07850023750000001
3885000,-0.45415,0.0773127375
3890000,-0.47675,0.0761252375
3895000,-0.46795,0.0749377375000001
3900000,-0.42365,0.07375023749999998
3905000,-0.37975,0.07256273749999997
3910000,-0.3542,0.07137523750000008
3915000,-0.421,0.07018773750000007
3920000,-0.3942,0.06900023750000006
3925000,-0.30925,0.06781273750000005
3930000,-0.3634,0.06662523750000005
3935000,-0.40945,0.06543773750000004
3940000,-0.4835,0.06425023750000014
3945000,-0.53855,0.06306273750000002
3950000,-0.4976,0.06187523750000001
